Name/Identifier	Unit type	Cost	Support Cost	Production time	Starting honour handicap	Units base strength	Number of men in unit ( Base value before scaling )	Honour step value	General candidate? ( eg. Stealth troops are not )	Rebelling Troop mixes this unit can belong to	Ruler ID troop advantage	Region ID troop advantage	Dojo advantage modifier	Unit choices (AI)	Unit Speciality extra building influences	Buildings needed to produce this Unit	Unit Class	Moral Bonus	Aplicable periods	Is this units base unitsize scalable?	Stats and general info about this trooptype	"Is the unit invisible to other players in the strategy map?
For units indicates a stealth unit"	Unit specialities	Tooltip Labels	Mount type	The body type + is it recolourable? + does it have a hi-res texture page.	If this unit is a leader of a faction then specify here which faction it leads. Different units may be specified for each time period and are assigned in the order the units are listed. Any time periods remaining unassigned will be assigned the last unit specified as a leader for the particular faction.  	Faction Association	Region	The order in which the units suitability for formation positions is evaluated. 	"Another set of suitability values for the formations troop types, this one represents the suitability of a type to perform certain tasks."	Specific cultures this unit belongs to. 	"Ship info, including stats ( if this is a ship ).."	NumSupportingRanks   Number of ranks behind first that can give support in melee. Default is 0.	"Effects chance of becomming inpetuous, and some other morale effects. Default is NORMAL."	Affects how evenly spaced the troops are in formation. Cosmetic only. Default is POORLY_FORMED.	"ShieldType. The type of shield the unit is considered to have for combat purposes
"	"MeleeWithShield. True if the unit can use the shield in melee. False if it has a weapon that needs two hands
"	ShieldModifier. The benefit the unit receives from having a shield. Units with heavy 	"ArmourPierciingWeapon  True if the weapon type is particularly effective against armoured troops
"	"CavAttackBonus The factor bonus the unit recieves when attacking cavalry
"	"CavDefenseBonus. The factor bonus the unit receives when defending against cavalry
"	Units this unit is fearful of.	This describes how much the unit affects the Zeal of the followers for each religion.	This describes how much the unit affects the Faith of the followers for each religion.	Dismounting info.	DismountInOpenBattle	Weapon type	Mercenary Unit	Period association for non campaign games.	Faction association for non campaign games.
ByzantineLancers	CAVALRY	250	14	1	0	80	40	1	PREFERRED	"ORTH_REBELS(10), ORTH_LOYALISTS(15), ORTH_PEASANTS(10), ORTH_BANDITS(8), ORTH_ZEALOTS(8), ORTH_HERETICS(8)"				"POVERTY_STRICKEN(181), DESPERATE_DEFENCE(18.1), CATHOLIC_EXPANSIONIST(217.2), CATHOLIC_NAVAL_EXPANSIONIST(217.2), CATHOLIC_TRADER(181), CATHOLIC_CRUSADER_TRADER(181), CATHOLIC_EXPANSIONIST_CRUSADER(217.2), CATHOLIC_DEFENSIVE_CRUSADER(144.8), POPE(90.5), CATHOLIC_DEFENSIVE(144.8), CATHOLIC_ISOLATIONIST(90.5), ORTHODOX_DEFENSIVE(144.8), ORTHODOX_EXPANSIONIST(217.2), ORTHODOX_STAGNANT(181), MUSLIM_PEACEFUL(181), MUSLIM_EXPANSIONIST(217.2), MUSLIM_DEVOUT(217.2), BARBARIAN_RAIDER(289.6), REBELS(181), CLOSE_TO_SUPPORT_LIMIT(45.25)"		"{SPEARMAKER2, HORSE_BREEDER2}"	"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		"EARLY, HIGH"	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 6 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MAILHCAV, YES, YES, LiHorse"		FN_BYZANTINE		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	DISCIPLINED	FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			ArmouredSpearmen		SWORD	NO	"EARLY, HIGH"	FN_BYZANTINE
CelticWarriors	INFANTRY	125	2	1	0	80	100	1	OK	"CATH_REBELS(5), CATH_LOYALISTS(8), CATH_PEASANTS(-15), CATH_BANDITS(-12), CATH_ZEALOTS(10), CATH_HERETICS(5)"				"POVERTY_STRICKEN(171), DESPERATE_DEFENCE(76), CATHOLIC_EXPANSIONIST(60.8), CATHOLIC_NAVAL_EXPANSIONIST(60.8), CATHOLIC_TRADER(76), CATHOLIC_CRUSADER_TRADER(76), CATHOLIC_EXPANSIONIST_CRUSADER(60.8), CATHOLIC_DEFENSIVE_CRUSADER(91.2), POPE(114), CATHOLIC_DEFENSIVE(91.2), CATHOLIC_ISOLATIONIST(114), ORTHODOX_DEFENSIVE(91.2), ORTHODOX_EXPANSIONIST(60.8), ORTHODOX_STAGNANT(76), MUSLIM_PEACEFUL(76), MUSLIM_EXPANSIONIST(60.8), MUSLIM_DEVOUT(60.8), BARBARIAN_RAIDER(30.4), REBELS(76), CLOSE_TO_SUPPORT_LIMIT(9.12)"		{SWORDSMITH}	DEFENDER		EARLY	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 5 ), DEFENCE_BONUS( -3 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 0 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 5 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"TOPLESSLOON, YES, YES"		ALL_FACTIONS	"ID_IRELAND, ID_WALES"	"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(2), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(1)"			0	NORMAL	UNFORMED	SMALL	YES	1	NO	0	0						SWORD	NO	EARLY	NO_FACTION
DismountedFaris	INFANTRY	150	7	1	0	16	40	1	OK					"POVERTY_STRICKEN(174), DESPERATE_DEFENCE(8.7), CATHOLIC_EXPANSIONIST(104.4), CATHOLIC_NAVAL_EXPANSIONIST(104.4), CATHOLIC_TRADER(87), CATHOLIC_CRUSADER_TRADER(87), CATHOLIC_EXPANSIONIST_CRUSADER(104.4), CATHOLIC_DEFENSIVE_CRUSADER(69.6), POPE(43.5), CATHOLIC_DEFENSIVE(69.6), CATHOLIC_ISOLATIONIST(43.5), ORTHODOX_DEFENSIVE(69.6), ORTHODOX_EXPANSIONIST(104.4), ORTHODOX_STAGNANT(87), MUSLIM_PEACEFUL(87), MUSLIM_EXPANSIONIST(104.4), MUSLIM_DEVOUT(104.4), BARBARIAN_RAIDER(139.2), REBELS(87), CLOSE_TO_SUPPORT_LIMIT(13.05)"			"ATTACKER,AMBUSH"	2	"EARLY, HIGH"	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 2 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 0 ), ARMOUR_LEVEL( 2 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BURNOUS, YES, YES"		"FN_ALMOHAD, FN_EGYPTIAN"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"			0	DISCIPLINED	FORMED	SMALL	YES	1	NO	0	0						SWORD	NO	"EARLY, HIGH"	NO_FACTION
DruzhinaCavalry	CAVALRY	325	12	1	0	80	60	1	PREFERRED					"POVERTY_STRICKEN(36.25), DESPERATE_DEFENCE(14.5), CATHOLIC_EXPANSIONIST(174), CATHOLIC_NAVAL_EXPANSIONIST(174), CATHOLIC_TRADER(145), CATHOLIC_CRUSADER_TRADER(145), CATHOLIC_EXPANSIONIST_CRUSADER(174), CATHOLIC_DEFENSIVE_CRUSADER(116), POPE(72.5), CATHOLIC_DEFENSIVE(116), CATHOLIC_ISOLATIONIST(72.5), ORTHODOX_DEFENSIVE(116), ORTHODOX_EXPANSIONIST(174), ORTHODOX_STAGNANT(145), MUSLIM_PEACEFUL(145), MUSLIM_EXPANSIONIST(174), MUSLIM_DEVOUT(174), BARBARIAN_RAIDER(232), REBELS(145), CLOSE_TO_SUPPORT_LIMIT(46.4)"		"{HORSE_BREEDER2, SWORDSMITH}"	"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		"EARLY, HIGH"	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 1 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"LARMWCAV, YES, YES, LiHorse"		"FN_NOVGOROD, FN_RUSSIAN"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	NORMAL	POORLY_FORMED	CAV	YES	1	YES	0	0	"BerberCamel, bedouincamelwarriors"			FeudalFootKnights	yes	SWORD	YES	EARLY	"FN_NOVGOROD, FN_RUSSIAN"
EarlyFootKnights	INFANTRY	400	10	1	0	16	40	1	PREFERRED					"POVERTY_STRICKEN(18.3), DESPERATE_DEFENCE(18.3), CATHOLIC_EXPANSIONIST(219.6), CATHOLIC_NAVAL_EXPANSIONIST(219.6), CATHOLIC_TRADER(183), CATHOLIC_CRUSADER_TRADER(183), CATHOLIC_EXPANSIONIST_CRUSADER(219.6), CATHOLIC_DEFENSIVE_CRUSADER(146.4), POPE(91.5), CATHOLIC_DEFENSIVE(146.4), CATHOLIC_ISOLATIONIST(91.5), ORTHODOX_DEFENSIVE(146.4), ORTHODOX_EXPANSIONIST(219.6), ORTHODOX_STAGNANT(183), MUSLIM_PEACEFUL(183), MUSLIM_EXPANSIONIST(219.6), MUSLIM_DEVOUT(219.6), BARBARIAN_RAIDER(292.8), REBELS(183), CLOSE_TO_SUPPORT_LIMIT(73.2)"			"ATTACKER,AMBUSH"	2	EARLY	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 5 ), MELEE_BONUS( 2 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"HUSCARLE, YES, YES"		NO_FACTION		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"			2	NORMAL	FORMED	LARGE	YES	1	NO	1	4						SPEAR	NO	EARLY	NO_FACTION
EarlyRoyalFootKnights	INFANTRY	300	12	1	0	16	20	1	PREFERRED					"POVERTY_STRICKEN(75), DESPERATE_DEFENCE(15), CATHOLIC_EXPANSIONIST(180), CATHOLIC_NAVAL_EXPANSIONIST(180), CATHOLIC_TRADER(150), CATHOLIC_CRUSADER_TRADER(150), CATHOLIC_EXPANSIONIST_CRUSADER(180), CATHOLIC_DEFENSIVE_CRUSADER(120), POPE(75), CATHOLIC_DEFENSIVE(120), CATHOLIC_ISOLATIONIST(75), ORTHODOX_DEFENSIVE(120), ORTHODOX_EXPANSIONIST(180), ORTHODOX_STAGNANT(150), MUSLIM_PEACEFUL(150), MUSLIM_EXPANSIONIST(180), MUSLIM_DEVOUT(180), BARBARIAN_RAIDER(240), REBELS(150), CLOSE_TO_SUPPORT_LIMIT(45)"			"ATTACKER,AMBUSH"	2	EARLY	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 5 ), MELEE_BONUS( 2 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"HUSCARLE, YES, YES"		NO_FACTION		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"			2	NORMAL	FORMED	LARGE	YES	1	NO	1	4						SPEAR	NO	EARLY	NO_FACTION
Faris	CAVALRY	375	14	1	0	80	40	1	PREFERRED	"ORTH_ZEALOTS(5), MUS_REBELS(5), MUS_LOYALISTS(15), MUS_PEASANTS(3), MUS_BANDITS(3), MUS_ZEALOTS(5), MUS_HERETICS(5)"				"POVERTY_STRICKEN(16.2), DESPERATE_DEFENCE(16.2), CATHOLIC_EXPANSIONIST(194.4), CATHOLIC_NAVAL_EXPANSIONIST(194.4), CATHOLIC_TRADER(162), CATHOLIC_CRUSADER_TRADER(162), CATHOLIC_EXPANSIONIST_CRUSADER(194.4), CATHOLIC_DEFENSIVE_CRUSADER(129.6), POPE(81), CATHOLIC_DEFENSIVE(129.6), CATHOLIC_ISOLATIONIST(81), ORTHODOX_DEFENSIVE(129.6), ORTHODOX_EXPANSIONIST(194.4), ORTHODOX_STAGNANT(162), MUSLIM_PEACEFUL(162), MUSLIM_EXPANSIONIST(194.4), MUSLIM_DEVOUT(194.4), BARBARIAN_RAIDER(259.2), REBELS(162), CLOSE_TO_SUPPORT_LIMIT(59.94)"		"{HORSE_BREEDER2, SWORDSMITH2, BOWYER2}"	"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		"EARLY, HIGH"	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( MTLG ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 1 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 4 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"SMAILCAV, YES, YES, LiHorse"		"FN_ALMOHAD, FN_EGYPTIAN"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	DISCIPLINED	FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			DismountedFaris		SWORD	YES	"EARLY, HIGH"	"FN_ALMOHAD, FN_EGYPTIAN"
Fyrdmen	INFANTRY	200	5	1	0	60	100	3	DISCOURAGED	"CATH_REBELS(10), CATH_LOYALISTS(20), CATH_PEASANTS(-15), CATH_BANDITS(-15), CATH_ZEALOTS(4), ENG_BANDITS(10), CATH_HERETICS(10)"				"POVERTY_STRICKEN(256.5), DESPERATE_DEFENCE(17.1), CATHOLIC_EXPANSIONIST(136.8), CATHOLIC_NAVAL_EXPANSIONIST(136.8), CATHOLIC_TRADER(171), CATHOLIC_CRUSADER_TRADER(171), CATHOLIC_EXPANSIONIST_CRUSADER(136.8), CATHOLIC_DEFENSIVE_CRUSADER(136.8), POPE(85.5), CATHOLIC_DEFENSIVE(136.8), CATHOLIC_ISOLATIONIST(85.5), ORTHODOX_DEFENSIVE(136.8), ORTHODOX_EXPANSIONIST(136.8), ORTHODOX_STAGNANT(171), MUSLIM_PEACEFUL(171), MUSLIM_EXPANSIONIST(136.8), MUSLIM_DEVOUT(136.8), BARBARIAN_RAIDER(68.4), REBELS(171), CLOSE_TO_SUPPORT_LIMIT(34.2)"		{SPEARMAKER}			EARLY	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 5 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -1 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 5 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"NEWPEASANT, YES, YES"			"ID_WESSEX, ID_MERCIA, ID_NORTH_UMBRIA"	"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(2), REINFORCEMENT(2), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			2	NORMAL	FORMED	LARGE	YES	1	NO	1	4						SPEAR	No	EARLY	NO_FACTION
Jobbagy	INFANTRY	150	3	1	0	60	60	3	DISCOURAGED	"CATH_REBELS(15), CATH_LOYALISTS(5), CATH_PEASANTS(10), CATH_BANDITS(12), CATH_ZEALOTS(10), CATH_HERETICS(15)"				"POVERTY_STRICKEN(188), DESPERATE_DEFENCE(9.4), CATHOLIC_EXPANSIONIST(75.2), CATHOLIC_NAVAL_EXPANSIONIST(75.2), CATHOLIC_TRADER(94), CATHOLIC_CRUSADER_TRADER(94), CATHOLIC_EXPANSIONIST_CRUSADER(75.2), CATHOLIC_DEFENSIVE_CRUSADER(75.2), POPE(47), CATHOLIC_DEFENSIVE(75.2), CATHOLIC_ISOLATIONIST(47), ORTHODOX_DEFENSIVE(75.2), ORTHODOX_EXPANSIONIST(75.2), ORTHODOX_STAGNANT(94), MUSLIM_PEACEFUL(94), MUSLIM_EXPANSIONIST(75.2), MUSLIM_DEVOUT(75.2), BARBARIAN_RAIDER(37.6), REBELS(94), CLOSE_TO_SUPPORT_LIMIT(14.1)"		{ CASTLE}			ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( JAV ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( -1 ), DEFENCE_BONUS( 0 ), ARMOUR_LEVEL( 2 ), HONOUR_LEVEL( 0 ), AMMO( 4 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"LTOPHELM, YES, YES"		FN_HUNGARIAN		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(2), REINFORCEMENT(2), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	NORMAL	POORLY_FORMED	NONE	YES	1	NO	0	0						SWORD	NO	ALL_PERIODS	FN_HUNGARIAN
KhazarRoyalCavalry	CAVALRY	400	21	1	0	80	40	1	PREFERRED	"CATH_PEASANTS(-10), CATH_BANDITS(-10), ORTH_PEASANTS(-10), ORTH_BANDITS(-10)"				"POVERTY_STRICKEN(23.2), DESPERATE_DEFENCE(23.2), CATHOLIC_EXPANSIONIST(278.4), CATHOLIC_NAVAL_EXPANSIONIST(278.4), CATHOLIC_TRADER(232), CATHOLIC_CRUSADER_TRADER(232), CATHOLIC_EXPANSIONIST_CRUSADER(278.4), CATHOLIC_DEFENSIVE_CRUSADER(185.6), POPE(116), CATHOLIC_DEFENSIVE(185.6), CATHOLIC_ISOLATIONIST(116), ORTHODOX_DEFENSIVE(185.6), ORTHODOX_EXPANSIONIST(278.4), ORTHODOX_STAGNANT(232), MUSLIM_PEACEFUL(232), MUSLIM_EXPANSIONIST(278.4), MUSLIM_DEVOUT(278.4), BARBARIAN_RAIDER(371.2), REBELS(232), CLOSE_TO_SUPPORT_LIMIT(92.8)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 6 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 4 ), ARMOUR_LEVEL( 5 ), HONOUR_LEVEL( 6 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MOCOSCAV, YES, YES, Ehorse"		FN_REBEL	ID_KHAZAR	"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	NORMAL	POORLY_FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			ArmouredSpearmen		SWORD	NO	ALL_PERIODS	FN_REBEL
